symbol,layer_name,entry_time,exit_time,entry_price,exit_price,qty,pnl,slippage,exit_reason,hold_minutes
INTC,L1_VWAP_MR,2026-02-09 14:35:00+00:00,2026-02-09 14:36:00+00:00,48.015,47.79592157232938,1,-0.267,0.0479,STOP,1.0
INTC,L1_VWAP_MR,2026-02-09 14:39:00+00:00,2026-02-09 14:40:00+00:00,47.93,47.6728731999418,1,-0.3049,0.0478,STOP,1.0
PFE,L1_VWAP_MR,2026-02-09 14:33:00+00:00,2026-02-09 14:43:00+00:00,27.075,27.02015844273288,2,-0.1638,0.0541,STOP,10.0
INTC,L3_RSI_SCALP,2026-02-09 14:44:00+00:00,2026-02-09 14:47:00+00:00,48.1499,48.62,1,0.4217,0.0484,SIGNAL,3.0
XLE,L3_RSI_SCALP,2026-02-09 14:50:00+00:00,2026-02-09 14:53:00+00:00,53.04,53.165,1,0.0719,0.0531,SIGNAL,3.0
SLV,L2_ORB,2026-02-09 14:23:00+00:00,2026-02-09 15:00:00+00:00,72.66,73.865,1,1.1317,0.0733,SIGNAL,37.0
PFE,L1_VWAP_MR,2026-02-09 14:46:00+00:00,2026-02-09 15:11:00+00:00,26.9888,26.925,2,-0.1815,0.0539,STOP,25.0
PFE,L1_VWAP_MR,2026-02-09 15:12:00+00:00,2026-02-09 15:15:00+00:00,26.935,26.885,2,-0.1538,0.0538,STOP,3.0
PFE,L1_VWAP_MR,2026-02-09 15:16:00+00:00,2026-02-09 15:22:00+00:00,26.89,27.045,2,0.2561,0.0539,SIGNAL,6.0
BAC,L3_RSI_SCALP,2026-02-09 16:17:00+00:00,2026-02-09 16:20:00+00:00,56.427,56.455,1,-0.0284,0.0564,SIGNAL,3.0
PFE,L1_VWAP_MR,2026-02-09 16:33:00+00:00,2026-02-09 16:40:00+00:00,26.885,26.875,2,-0.0738,0.0538,SIGNAL,7.0
PFE,L3_RSI_SCALP,2026-02-09 16:37:00+00:00,2026-02-09 16:43:00+00:00,26.895,26.885,2,-0.0738,0.0538,SIGNAL,6.0
PFE,L1_VWAP_MR,2026-02-09 16:48:00+00:00,2026-02-09 16:49:00+00:00,26.865,26.825,2,-0.1337,0.0537,STOP,1.0
PFE,L1_VWAP_MR,2026-02-09 16:50:00+00:00,2026-02-09 17:01:00+00:00,26.81,26.915,2,0.1563,0.0537,SIGNAL,11.0
PFE,L1_VWAP_MR,2026-02-09 17:11:00+00:00,2026-02-09 17:27:00+00:00,26.841,26.88,2,0.0243,0.0537,SIGNAL,16.0
INTC,L2_ORB,2026-02-09 15:30:00+00:00,2026-02-09 19:30:00+00:00,50.095,50.835,1,0.6895,0.0505,EOD,240.0
XLE,L2_ORB,2026-02-09 16:48:00+00:00,2026-02-09 19:30:00+00:00,53.54,53.61,1,0.0164,0.0536,EOD,162.0
XLF,L3_RSI_SCALP,2026-02-09 20:01:00+00:00,2026-02-09 20:04:00+00:00,54.05,54.045,1,-0.059,0.054,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-09 20:32:00+00:00,2026-02-09 20:34:00+00:00,53.98,53.9503,1,-0.0837,0.054,STOP,2.0
INTC,L3_RSI_SCALP,2026-02-09 20:31:00+00:00,2026-02-09 20:34:00+00:00,50.5325,50.55,1,-0.033,0.0505,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-02-09 20:37:00+00:00,2026-02-09 20:40:00+00:00,56.435,56.455,1,-0.0364,0.0564,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-09 20:37:00+00:00,2026-02-09 20:40:00+00:00,50.4783,50.48,1,-0.0488,0.0505,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-09 20:38:00+00:00,2026-02-09 20:41:00+00:00,53.975,53.97,1,-0.059,0.054,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-02-09 20:49:00+00:00,2026-02-09 20:50:00+00:00,56.435,56.401979,1,-0.0894,0.0564,STOP,1.0
INTC,L3_RSI_SCALP,2026-02-09 20:55:00+00:00,2026-02-09 20:58:00+00:00,50.27,50.34,1,0.0197,0.0503,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-09 21:25:00+00:00,2026-02-09 21:28:00+00:00,50.2954,50.3425,1,-0.0032,0.0503,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-09 21:54:00+00:00,2026-02-09 22:11:00+00:00,53.89,53.88,1,-0.0639,0.0539,SIGNAL,17.0
SLV,L1_VWAP_MR,2026-02-09 23:20:00+00:00,2026-02-09 23:23:00+00:00,73.85,73.55857586453102,1,-0.3651,0.0737,STOP,3.0
SLV,L1_VWAP_MR,2026-02-10 00:48:00+00:00,2026-02-10 00:57:00+00:00,73.75,73.5963667406168,1,-0.2273,0.0737,STOP,9.0
XLF,L1_VWAP_MR,2026-02-10 12:28:00+00:00,2026-02-10 12:34:00+00:00,53.82,53.79,1,-0.0838,0.0538,STOP,6.0
XLF,L1_VWAP_MR,2026-02-10 12:35:00+00:00,2026-02-10 12:37:00+00:00,53.79,53.76,1,-0.0838,0.0538,STOP,2.0
XLF,L1_VWAP_MR,2026-02-10 12:38:00+00:00,2026-02-10 12:43:00+00:00,53.73,53.7,1,-0.0837,0.0537,STOP,5.0
XLF,L1_VWAP_MR,2026-02-10 12:44:00+00:00,2026-02-10 12:45:00+00:00,53.73,53.69,1,-0.0937,0.0537,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 12:46:00+00:00,2026-02-10 12:52:00+00:00,53.67,53.652797692910404,1,-0.0709,0.0537,STOP,6.0
BAC,L1_VWAP_MR,2026-02-10 12:56:00+00:00,2026-02-10 13:00:00+00:00,56.2,56.54,1,0.2836,0.0564,SIGNAL,4.0
XLF,L1_VWAP_MR,2026-02-10 12:56:00+00:00,2026-02-10 13:01:00+00:00,53.6,54.09,1,0.4362,0.0538,SIGNAL,5.0
XLF,L1_VWAP_MR,2026-02-10 13:05:00+00:00,2026-02-10 13:19:00+00:00,53.57,53.61,1,-0.0136,0.0536,SIGNAL,14.0
XLF,L3_RSI_SCALP,2026-02-10 13:15:00+00:00,2026-02-10 13:22:00+00:00,53.62,53.63,1,-0.0436,0.0536,SIGNAL,7.0
SLV,L1_VWAP_MR,2026-02-10 13:25:00+00:00,2026-02-10 13:30:00+00:00,73.82,74.17,1,0.276,0.074,SIGNAL,5.0
BAC,L1_VWAP_MR,2026-02-10 13:04:00+00:00,2026-02-10 13:30:00+00:00,56.16,56.3,1,0.0838,0.0562,SIGNAL,26.0
INTC,L1_VWAP_MR,2026-02-10 14:32:00+00:00,2026-02-10 14:34:00+00:00,49.539,49.582926,1,-0.0056,0.0496,STOP,2.0
INTC,L3_RSI_SCALP,2026-02-10 14:33:00+00:00,2026-02-10 14:36:00+00:00,49.67,49.785,1,0.0653,0.0497,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-10 14:41:00+00:00,2026-02-10 14:42:00+00:00,49.1985,48.835,1,-0.4125,0.049,STOP,1.0
XLE,L3_RSI_SCALP,2026-02-10 14:39:00+00:00,2026-02-10 14:42:00+00:00,53.57,53.499902,1,-0.1236,0.0535,STOP,3.0
INTC,L1_VWAP_MR,2026-02-10 14:43:00+00:00,2026-02-10 14:47:00+00:00,48.915,48.675,1,-0.2888,0.0488,STOP,4.0
INTC,L1_VWAP_MR,2026-02-10 14:48:00+00:00,2026-02-10 14:52:00+00:00,48.5824,48.81,1,0.1789,0.0487,STOP,4.0
INTC,L3_RSI_SCALP,2026-02-10 14:51:00+00:00,2026-02-10 14:53:00+00:00,48.965,48.82,1,-0.1939,0.0489,STOP,2.0
XLE,L3_RSI_SCALP,2026-02-10 14:57:00+00:00,2026-02-10 14:59:00+00:00,53.47,53.42244,1,-0.101,0.0534,STOP,2.0
INTC,L3_RSI_SCALP,2026-02-10 15:06:00+00:00,2026-02-10 15:09:00+00:00,48.8781,48.749688,1,-0.1772,0.0488,STOP,3.0
XLE,L3_RSI_SCALP,2026-02-10 15:06:00+00:00,2026-02-10 15:09:00+00:00,53.33,53.29,1,-0.0933,0.0533,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-10 15:24:00+00:00,2026-02-10 15:34:00+00:00,48.63,48.48303073235884,1,-0.1955,0.0486,STOP,10.0
INTC,L3_RSI_SCALP,2026-02-10 15:36:00+00:00,2026-02-10 15:39:00+00:00,48.525,48.605,1,0.0314,0.0486,SIGNAL,3.0
SLV,L1_VWAP_MR,2026-02-10 15:39:00+00:00,2026-02-10 15:40:00+00:00,73.48,73.26,1,-0.2934,0.0734,STOP,1.0
INTC,L3_RSI_SCALP,2026-02-10 15:45:00+00:00,2026-02-10 15:48:00+00:00,48.54,48.475,1,-0.1135,0.0485,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-10 15:49:00+00:00,2026-02-10 15:50:00+00:00,48.485,48.365,1,-0.1684,0.0484,STOP,1.0
INTC,L1_VWAP_MR,2026-02-10 15:51:00+00:00,2026-02-10 15:53:00+00:00,48.255,48.125,1,-0.1782,0.0482,STOP,2.0
INTC,L1_VWAP_MR,2026-02-10 15:54:00+00:00,2026-02-10 15:57:00+00:00,48.145,48.18,1,-0.0132,0.0482,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-10 15:54:00+00:00,2026-02-10 16:00:00+00:00,48.145,48.255,1,0.0618,0.0482,SIGNAL,6.0
XLF,L3_RSI_SCALP,2026-02-10 16:04:00+00:00,2026-02-10 16:07:00+00:00,53.965,53.900634,1,-0.1183,0.0539,STOP,3.0
SLV,L1_VWAP_MR,2026-02-10 15:45:00+00:00,2026-02-10 16:07:00+00:00,73.18,72.815,1,-0.438,0.073,STOP,22.0
BAC,L3_RSI_SCALP,2026-02-10 16:08:00+00:00,2026-02-10 16:10:00+00:00,56.295,56.243515,1,-0.1078,0.0563,STOP,2.0
BAC,L1_VWAP_MR,2026-02-10 16:11:00+00:00,2026-02-10 16:12:00+00:00,56.2266,56.17,1,-0.1128,0.0562,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 16:13:00+00:00,2026-02-10 16:15:00+00:00,53.8,53.76303125578875,1,-0.0908,0.0538,STOP,2.0
BAC,L1_VWAP_MR,2026-02-10 16:16:00+00:00,2026-02-10 16:18:00+00:00,56.135,56.01,1,-0.1811,0.0561,STOP,2.0
SLV,L1_VWAP_MR,2026-02-10 16:08:00+00:00,2026-02-10 16:20:00+00:00,72.96,72.7347768014589,1,-0.2981,0.0728,STOP,12.0
XLF,L1_VWAP_MR,2026-02-10 16:18:00+00:00,2026-02-10 16:21:00+00:00,53.675,53.63215540924468,1,-0.0965,0.0537,STOP,3.0
SLV,L3_RSI_SCALP,2026-02-10 16:21:00+00:00,2026-02-10 16:24:00+00:00,72.795,72.8247,1,-0.0431,0.0728,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-10 16:22:00+00:00,2026-02-10 16:24:00+00:00,53.685,53.645355,1,-0.0933,0.0537,STOP,2.0
BAC,L3_RSI_SCALP,2026-02-10 16:26:00+00:00,2026-02-10 16:28:00+00:00,55.99,55.905,1,-0.1409,0.0559,STOP,2.0
INTC,L1_VWAP_MR,2026-02-10 16:28:00+00:00,2026-02-10 16:35:00+00:00,48.235,48.125,1,-0.1582,0.0482,STOP,7.0
BAC,L3_RSI_SCALP,2026-02-10 16:35:00+00:00,2026-02-10 16:38:00+00:00,55.95,56.01,1,0.004,0.056,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-10 16:41:00+00:00,2026-02-10 16:43:00+00:00,47.6935,47.575403657599566,1,-0.1657,0.0476,STOP,2.0
SLV,L1_VWAP_MR,2026-02-10 16:26:00+00:00,2026-02-10 16:55:00+00:00,72.645,72.855,1,0.1373,0.0727,SIGNAL,29.0
INTC,L1_VWAP_MR,2026-02-10 17:14:00+00:00,2026-02-10 17:15:00+00:00,47.725,47.785,1,0.0122,0.0478,SIGNAL,1.0
INTC,L1_VWAP_MR,2026-02-10 17:19:00+00:00,2026-02-10 17:20:00+00:00,47.825,47.687,1,-0.1858,0.0478,STOP,1.0
BAC,L1_VWAP_MR,2026-02-10 17:16:00+00:00,2026-02-10 17:21:00+00:00,55.955,55.895,1,-0.1159,0.0559,STOP,5.0
BAC,L1_VWAP_MR,2026-02-10 17:22:00+00:00,2026-02-10 17:24:00+00:00,55.855,55.80566683940238,1,-0.1052,0.0558,STOP,2.0
BAC,L1_VWAP_MR,2026-02-10 17:26:00+00:00,2026-02-10 17:30:00+00:00,55.795,55.73,1,-0.1208,0.0558,STOP,4.0
INTC,L1_VWAP_MR,2026-02-10 17:21:00+00:00,2026-02-10 17:31:00+00:00,47.7,47.622875894158106,1,-0.1248,0.0477,STOP,10.0
BAC,L1_VWAP_MR,2026-02-10 17:31:00+00:00,2026-02-10 17:33:00+00:00,55.745,55.68,1,-0.1207,0.0557,STOP,2.0
INTC,L1_VWAP_MR,2026-02-10 17:33:00+00:00,2026-02-10 17:36:00+00:00,47.5697,47.585,1,-0.0323,0.0476,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-10 17:33:00+00:00,2026-02-10 17:39:00+00:00,47.5697,47.6199,1,0.0026,0.0476,SIGNAL,6.0
BAC,L1_VWAP_MR,2026-02-10 17:39:00+00:00,2026-02-10 17:52:00+00:00,55.5644,55.495,1,-0.1249,0.0555,STOP,13.0
BAC,L1_VWAP_MR,2026-02-10 17:53:00+00:00,2026-02-10 17:54:00+00:00,55.585,55.53,1,-0.1106,0.0556,STOP,1.0
BAC,L1_VWAP_MR,2026-02-10 17:56:00+00:00,2026-02-10 17:57:00+00:00,55.515,55.455,1,-0.1155,0.0555,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 17:56:00+00:00,2026-02-10 17:58:00+00:00,53.645,53.624397394928046,1,-0.0742,0.0536,STOP,2.0
BAC,L1_VWAP_MR,2026-02-10 17:58:00+00:00,2026-02-10 18:01:00+00:00,55.425,55.365,1,-0.1154,0.0554,STOP,3.0
BAC,L1_VWAP_MR,2026-02-10 18:02:00+00:00,2026-02-10 18:04:00+00:00,55.39,55.3223,1,-0.1231,0.0554,STOP,2.0
BAC,L3_RSI_SCALP,2026-02-10 18:02:00+00:00,2026-02-10 18:05:00+00:00,55.39,55.31,1,-0.1353,0.0553,STOP,3.0
XLF,L1_VWAP_MR,2026-02-10 18:05:00+00:00,2026-02-10 18:08:00+00:00,53.59,53.5301,1,-0.1135,0.0536,STOP,3.0
BAC,L1_VWAP_MR,2026-02-10 18:05:00+00:00,2026-02-10 18:08:00+00:00,55.31,55.21,1,-0.1553,0.0553,STOP,3.0
BAC,L1_VWAP_MR,2026-02-10 18:09:00+00:00,2026-02-10 18:12:00+00:00,55.215,55.1640048548414,1,-0.1062,0.0552,STOP,3.0
BAC,L1_VWAP_MR,2026-02-10 18:14:00+00:00,2026-02-10 18:15:00+00:00,55.115,55.056530809012976,1,-0.1136,0.0551,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 18:09:00+00:00,2026-02-10 18:15:00+00:00,53.515,53.475,1,-0.0935,0.0535,STOP,6.0
INTC,L1_VWAP_MR,2026-02-10 18:16:00+00:00,2026-02-10 18:17:00+00:00,47.615,47.563554035109895,1,-0.099,0.0476,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 18:16:00+00:00,2026-02-10 18:18:00+00:00,53.47,53.435,1,-0.0885,0.0535,STOP,2.0
XLF,L1_VWAP_MR,2026-02-10 18:19:00+00:00,2026-02-10 18:20:00+00:00,53.4616,53.435,1,-0.08,0.0534,STOP,1.0
XLF,L3_RSI_SCALP,2026-02-10 18:19:00+00:00,2026-02-10 18:21:00+00:00,53.4616,53.42,1,-0.095,0.0534,STOP,2.0
BAC,L1_VWAP_MR,2026-02-10 18:18:00+00:00,2026-02-10 18:25:00+00:00,55.015,54.95,1,-0.12,0.055,STOP,7.0
XLF,L1_VWAP_MR,2026-02-10 18:21:00+00:00,2026-02-10 18:25:00+00:00,53.42,53.39462711966772,1,-0.0788,0.0534,STOP,4.0
BAC,L1_VWAP_MR,2026-02-10 18:26:00+00:00,2026-02-10 18:27:00+00:00,54.935,54.86817487825786,1,-0.1217,0.0549,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 18:27:00+00:00,2026-02-10 18:29:00+00:00,53.36,53.33,1,-0.0833,0.0533,STOP,2.0
XLF,L3_RSI_SCALP,2026-02-10 18:28:00+00:00,2026-02-10 18:30:00+00:00,53.37,53.31,1,-0.1133,0.0533,STOP,2.0
BAC,L1_VWAP_MR,2026-02-10 18:30:00+00:00,2026-02-10 18:32:00+00:00,54.87,54.807132064013174,1,-0.1177,0.0548,STOP,2.0
XLF,L1_VWAP_MR,2026-02-10 18:30:00+00:00,2026-02-10 18:32:00+00:00,53.31,53.280060523946105,1,-0.0832,0.0533,STOP,2.0
INTC,L3_RSI_SCALP,2026-02-10 18:33:00+00:00,2026-02-10 18:34:00+00:00,47.425,47.35314,1,-0.1192,0.0474,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 18:34:00+00:00,2026-02-10 18:37:00+00:00,53.305,53.3194,1,-0.0389,0.0533,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-10 18:34:00+00:00,2026-02-10 18:40:00+00:00,53.305,53.26,1,-0.0983,0.0533,STOP,6.0
BAC,L1_VWAP_MR,2026-02-10 18:40:00+00:00,2026-02-10 18:44:00+00:00,54.645,54.58016407771009,1,-0.1194,0.0546,STOP,4.0
XLF,L1_VWAP_MR,2026-02-10 18:41:00+00:00,2026-02-10 18:45:00+00:00,53.245,53.195,1,-0.1032,0.0532,STOP,4.0
BAC,L1_VWAP_MR,2026-02-10 18:46:00+00:00,2026-02-10 18:47:00+00:00,54.555,54.49,1,-0.1195,0.0545,STOP,1.0
XLF,L1_VWAP_MR,2026-02-10 18:46:00+00:00,2026-02-10 18:47:00+00:00,53.185,53.15368280379217,1,-0.0845,0.0532,STOP,1.0
BAC,L1_VWAP_MR,2026-02-10 18:48:00+00:00,2026-02-10 18:51:00+00:00,54.48,54.451149,1,-0.0833,0.0545,STOP,3.0
BAC,L3_RSI_SCALP,2026-02-10 18:50:00+00:00,2026-02-10 18:53:00+00:00,54.525,54.451149,1,-0.1283,0.0545,STOP,3.0
XLF,L1_VWAP_MR,2026-02-10 18:52:00+00:00,2026-02-10 18:55:00+00:00,53.14,53.125,1,-0.0681,0.0531,SIGNAL,3.0
XLF,L3_RSI_SCALP,2026-02-10 18:52:00+00:00,2026-02-10 18:58:00+00:00,53.14,53.185,1,-0.0082,0.0532,SIGNAL,6.0
BAC,L1_VWAP_MR,2026-02-10 18:56:00+00:00,2026-02-10 18:58:00+00:00,54.375,54.31444466736061,1,-0.1149,0.0543,STOP,2.0
BAC,L3_RSI_SCALP,2026-02-10 18:59:00+00:00,2026-02-10 19:00:00+00:00,54.385,54.315484,1,-0.1239,0.0544,STOP,1.0
XLF,L3_RSI_SCALP,2026-02-10 19:01:00+00:00,2026-02-10 19:04:00+00:00,53.2,53.185,1,-0.0682,0.0532,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-10 19:04:00+00:00,2026-02-10 19:07:00+00:00,47.325,47.405,1,0.0326,0.0474,SIGNAL,3.0
BAC,L3_RSI_SCALP,2026-02-10 19:05:00+00:00,2026-02-10 19:08:00+00:00,54.435,54.435,1,-0.0544,0.0544,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-10 19:17:00+00:00,2026-02-10 19:22:00+00:00,47.355,47.30248583856834,1,-0.0998,0.0473,STOP,5.0
PFE,L2_ORB,2026-02-10 15:15:00+00:00,2026-02-10 19:30:00+00:00,27.43,27.5599,2,0.2048,0.055,EOD,255.0
INTC,L1_VWAP_MR,2026-02-10 19:26:00+00:00,2026-02-10 19:30:00+00:00,47.275,47.265,1,-0.0573,0.0473,EOD,4.0
INTC,L1_VWAP_MR,2026-02-10 19:37:00+00:00,2026-02-10 19:39:00+00:00,47.08,47.02172675028229,1,-0.1053,0.0471,STOP,2.0
INTC,L1_VWAP_MR,2026-02-10 19:43:00+00:00,2026-02-10 19:46:00+00:00,46.96,46.945,1,-0.062,0.047,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-10 19:43:00+00:00,2026-02-10 19:49:00+00:00,46.96,46.995,1,-0.012,0.047,SIGNAL,6.0
XLF,L1_VWAP_MR,2026-02-10 19:52:00+00:00,2026-02-10 19:53:00+00:00,53.3793,53.355,1,-0.0777,0.0534,STOP,1.0
BAC,L1_VWAP_MR,2026-02-10 19:54:00+00:00,2026-02-10 19:57:00+00:00,54.73,55.07,1,0.2851,0.0549,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-10 19:55:00+00:00,2026-02-10 19:58:00+00:00,47.015,47.035,1,-0.027,0.047,SIGNAL,3.0
INTC,L3_RSI_SCALP,2026-02-10 20:04:00+00:00,2026-02-10 20:07:00+00:00,46.92,46.935,1,-0.0319,0.0469,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-10 20:06:00+00:00,2026-02-10 20:15:00+00:00,46.885,46.8340831549243,1,-0.0978,0.0469,STOP,9.0
INTC,L1_VWAP_MR,2026-02-10 20:17:00+00:00,2026-02-10 20:21:00+00:00,46.827,46.959,1,0.0851,0.0469,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-02-10 20:33:00+00:00,2026-02-10 20:37:00+00:00,46.825,46.767262,1,-0.1045,0.0468,STOP,4.0
INTC,L3_RSI_SCALP,2026-02-10 20:35:00+00:00,2026-02-10 20:38:00+00:00,46.825,46.767262,1,-0.1045,0.0468,STOP,3.0
INTC,L1_VWAP_MR,2026-02-10 21:05:00+00:00,2026-02-10 21:07:00+00:00,47.08,47.01559851833004,1,-0.1114,0.047,STOP,2.0
INTC,L1_VWAP_MR,2026-02-10 21:19:00+00:00,2026-02-10 21:23:00+00:00,47.07,47.09,1,-0.0271,0.0471,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-02-10 21:27:00+00:00,2026-02-10 21:29:00+00:00,47.1,47.1,1,-0.0471,0.0471,SIGNAL,2.0
PFE,L3_RSI_SCALP,2026-02-10 21:50:00+00:00,2026-02-10 21:55:00+00:00,27.55,27.55,2,-0.0551,0.0551,SIGNAL,5.0
INTC,L1_VWAP_MR,2026-02-10 21:47:00+00:00,2026-02-10 22:23:00+00:00,47.1,47.07036877018958,1,-0.0767,0.0471,STOP,36.0
PFE,L3_RSI_SCALP,2026-02-10 22:47:00+00:00,2026-02-10 22:54:00+00:00,27.5501,27.5503,2,-0.0547,0.0551,SIGNAL,7.0
INTC,L1_VWAP_MR,2026-02-10 22:41:00+00:00,2026-02-10 23:02:00+00:00,47.01,47.05,1,-0.007,0.047,SIGNAL,21.0
INTC,L3_RSI_SCALP,2026-02-10 22:59:00+00:00,2026-02-10 23:05:00+00:00,47.03,47.05,1,-0.027,0.047,SIGNAL,6.0
INTC,L1_VWAP_MR,2026-02-10 23:19:00+00:00,2026-02-10 23:21:00+00:00,47.0646,47.1295,1,0.0178,0.0471,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-10 23:36:00+00:00,2026-02-10 23:38:00+00:00,47.12,47.12,1,-0.0471,0.0471,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-10 23:40:00+00:00,2026-02-10 23:42:00+00:00,47.1297,47.1398,1,-0.037,0.0471,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-10 23:43:00+00:00,2026-02-10 23:47:00+00:00,47.1369,47.15,1,-0.034,0.0471,SIGNAL,4.0
INTC,L1_VWAP_MR,2026-02-10 23:56:00+00:00,2026-02-10 23:58:00+00:00,47.14,47.15,1,-0.0371,0.0471,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-11 00:06:00+00:00,2026-02-11 00:09:00+00:00,47.13,47.12338703461875,1,-0.0537,0.0471,STOP,3.0
INTC,L1_VWAP_MR,2026-02-11 00:12:00+00:00,2026-02-11 00:13:00+00:00,47.13,47.12192379985169,1,-0.0552,0.0471,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 00:23:00+00:00,2026-02-11 00:24:00+00:00,47.12,47.1007,1,-0.0664,0.0471,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 00:29:00+00:00,2026-02-11 00:45:00+00:00,47.1,47.1599,1,0.0128,0.0471,SIGNAL,16.0
INTC,L1_VWAP_MR,2026-02-11 00:55:00+00:00,2026-02-11 00:57:00+00:00,47.15,47.17,1,-0.0272,0.0472,SIGNAL,2.0
INTC,L1_VWAP_MR,2026-02-11 00:58:00+00:00,2026-02-11 09:00:00+00:00,47.1402,47.34,1,0.1526,0.0472,SIGNAL,482.0
BAC,L1_VWAP_MR,2026-02-10 21:02:00+00:00,2026-02-11 09:21:00+00:00,55.26,55.52,1,0.2046,0.0554,SIGNAL,739.0
INTC,L1_VWAP_MR,2026-02-11 09:24:00+00:00,2026-02-11 09:34:00+00:00,47.25,47.23,1,-0.0672,0.0472,SIGNAL,10.0
INTC,L1_VWAP_MR,2026-02-11 09:37:00+00:00,2026-02-11 09:38:00+00:00,47.22,47.19,1,-0.0772,0.0472,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 09:39:00+00:00,2026-02-11 09:40:00+00:00,47.17,47.146493841393806,1,-0.0707,0.0472,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 10:00:00+00:00,2026-02-11 10:01:00+00:00,47.24,47.2,1,-0.0872,0.0472,STOP,1.0
INTC,L1_VWAP_MR,2026-02-11 10:02:00+00:00,2026-02-11 10:28:00+00:00,47.14,47.24,1,0.0528,0.0472,SIGNAL,26.0
INTC,L1_VWAP_MR,2026-02-11 10:42:00+00:00,2026-02-11 10:44:00+00:00,47.19,47.16,1,-0.0772,0.0472,STOP,2.0
INTC,L1_VWAP_MR,2026-02-11 10:46:00+00:00,2026-02-11 10:48:00+00:00,47.14,47.11,1,-0.0771,0.0471,STOP,2.0
INTC,L1_VWAP_MR,2026-02-11 10:50:00+00:00,2026-02-11 10:57:00+00:00,47.1,47.2,1,0.0529,0.0471,SIGNAL,7.0
INTC,L1_VWAP_MR,2026-02-11 11:41:00+00:00,2026-02-11 11:53:00+00:00,47.34,47.4,1,0.0126,0.0474,SIGNAL,12.0
INTC,L1_VWAP_MR,2026-02-11 12:04:00+00:00,2026-02-11 12:27:00+00:00,47.25,47.39,1,0.0927,0.0473,SIGNAL,23.0
INTC,L1_VWAP_MR,2026-02-11 12:38:00+00:00,2026-02-11 12:43:00+00:00,47.35,47.37,1,-0.0274,0.0474,SIGNAL,5.0
INTC,L1_VWAP_MR,2026-02-11 12:47:00+00:00,2026-02-11 12:50:00+00:00,47.35,47.38,1,-0.0174,0.0474,SIGNAL,3.0
INTC,L1_VWAP_MR,2026-02-11 12:52:00+00:00,2026-02-11 13:00:00+00:00,47.35,47.3327647404547,1,-0.0646,0.0473,STOP,8.0
PFE,L3_RSI_SCALP,2026-02-11 13:31:00+00:00,2026-02-11 13:34:00+00:00,27.52,27.54,2,-0.0151,0.0551,SIGNAL,3.0
PFE,L3_RSI_SCALP,2026-02-11 14:03:00+00:00,2026-02-11 14:07:00+00:00,27.5182,27.5001,2,-0.0912,0.055,STOP,4.0
PFE,L3_RSI_SCALP,2026-02-11 14:37:00+00:00,2026-02-11 14:40:00+00:00,27.425,27.405,2,-0.0948,0.0548,SIGNAL,3.0
XLF,L1_VWAP_MR,2026-02-11 14:54:00+00:00,2026-02-11 14:57:00+00:00,53.26,53.191281783412734,1,-0.1219,0.0532,STOP,3.0
INTC,L2_ORB,2026-02-11 14:28:00+00:00,2026-02-11 15:00:00+00:00,48.19,49.015,1,0.7764,0.0486,SIGNAL,32.0
XLE,L2_ORB,2026-02-11 09:06:00+00:00,2026-02-11 15:00:00+00:00,53.9,54.58,1,0.6258,0.0542,SIGNAL,354.0
